blue.color,blue.stats.ball.possession_time,blue.stats.ball.time_in_side,blue.stats.boost.amount_collected,blue.stats.boost.amount_collected_big,blue.stats.boost.amount_collected_small,blue.stats.boost.amount_overfill,blue.stats.boost.amount_overfill_stolen,blue.stats.boost.amount_stolen,blue.stats.boost.amount_stolen_big,blue.stats.boost.amount_stolen_small,blue.stats.boost.amount_used_while_supersonic,blue.stats.boost.avg_amount,blue.stats.boost.bcpm,blue.stats.boost.bpm,blue.stats.boost.count_collected_big,blue.stats.boost.count_collected_small,blue.stats.boost.count_stolen_big,blue.stats.boost.count_stolen_small,blue.stats.boost.time_boost_0_25,blue.stats.boost.time_boost_25_50,blue.stats.boost.time_boost_50_75,blue.stats.boost.time_boost_75_100,blue.stats.boost.time_full_boost,blue.stats.boost.time_zero_boost,blue.stats.core.assists,blue.stats.core.goals,blue.stats.core.goals_against,blue.stats.core.saves,blue.stats.core.score,blue.stats.core.shooting_percentage,blue.stats.core.shots,blue.stats.core.shots_against,blue.stats.demo.inflicted,blue.stats.demo.taken,blue.stats.movement.count_powerslide,blue.stats.movement.time_boost_speed,blue.stats.movement.time_ground,blue.stats.movement.time_high_air,blue.stats.movement.time_low_air,blue.stats.movement.time_powerslide,blue.stats.movement.time_slow_speed,blue.stats.movement.time_supersonic_speed,blue.stats.movement.total_distance,blue.stats.positioning.time_behind_ball,blue.stats.positioning.time_defensive_half,blue.stats.positioning.time_defensive_third,blue.stats.positioning.time_infront_ball,blue.stats.positioning.time_neutral_third,blue.stats.positioning.time_offensive_half,blue.stats.positioning.time_offensive_third,duration,max.game.rank,orange.color,orange.stats.ball.possession_time,orange.stats.ball.time_in_side,orange.stats.boost.amount_collected,orange.stats.boost.amount_collected_big,orange.stats.boost.amount_collected_small,orange.stats.boost.amount_overfill,orange.stats.boost.amount_overfill_stolen,orange.stats.boost.amount_stolen,orange.stats.boost.amount_stolen_big,orange.stats.boost.amount_stolen_small,orange.stats.boost.amount_used_while_supersonic,orange.stats.boost.avg_amount,orange.stats.boost.bcpm,orange.stats.boost.bpm,orange.stats.boost.count_collected_big,orange.stats.boost.count_collected_small,orange.stats.boost.count_stolen_big,orange.stats.boost.count_stolen_small,orange.stats.boost.time_boost_0_25,orange.stats.boost.time_boost_25_50,orange.stats.boost.time_boost_50_75,orange.stats.boost.time_boost_75_100,orange.stats.boost.time_full_boost,orange.stats.boost.time_zero_boost,orange.stats.core.assists,orange.stats.core.goals,orange.stats.core.goals_against,orange.stats.core.saves,orange.stats.core.score,orange.stats.core.shooting_percentage,orange.stats.core.shots,orange.stats.core.shots_against,orange.stats.demo.inflicted,orange.stats.demo.taken,orange.stats.movement.count_powerslide,orange.stats.movement.time_boost_speed,orange.stats.movement.time_ground,orange.stats.movement.time_high_air,orange.stats.movement.time_low_air,orange.stats.movement.time_powerslide,orange.stats.movement.time_slow_speed,orange.stats.movement.time_supersonic_speed,orange.stats.movement.total_distance,orange.stats.positioning.time_behind_ball,orange.stats.positioning.time_defensive_half,orange.stats.positioning.time_defensive_third,orange.stats.positioning.time_infront_ball,orange.stats.positioning.time_neutral_third,orange.stats.positioning.time_offensive_half,orange.stats.positioning.time_offensive_third,overtime,overtime_seconds,server.region
blue,15.022988505747126,33.98850574712643,1008,770,238,157,0,64,17,47,187,103.82,767.5127,688,10,22,1,4,64.88505402298851,38.758620689655174,20.873563218390807,58.7816091954023,20.85057471264368,26.873564367816094,1,3,0,0,449,100.0,3,0,0,0,21,63.4367816091954,134.73563218390805,0.3563218390804598,63.839080459770116,2.8160919540229887,109.74712183908046,25.74712643678161,217943,160.28735632183907,124.93103448275862,90.96551724137932,38.643678160919535,66.60919540229885,74.00000574712642,41.35632183908046,87,Diamond I,orange,29.873563218390803,51.609195402298845,1233,1038,195,69,18,217,181,36,140,91.29,941.09717,981,11,17,2,3,90.78160459770115,47.86206896551724,10.793103448275863,43.13793103448276,22.586206896551722,21.60919540229885,0,0,3,0,28,0.0,0,3,0,0,11,69.31034827586207,110.64367241379311,6.402298505747127,83.51724137931033,1.7241379310344827,107.18390804597702,24.068964367816093,219814,116.804591954023,138.67816091954023,108.3793103448276,83.77012068965517,62.712643678160916,61.896551724137936,29.49425287356322,False,0.0,EU
blue,35.32222222222222,46.26388888888889,5180,3705,1475,259,69,1672,1156,516,1222,95.14,920.70844,904,44,133,15,45,61.036113888888885,42.22777777777778,32.35833472222222,43.399997222222225,11.019444444444446,27.408333333333335,1,2,4,2,709,25.0,8,6,8,3,161,56.47221944444445,115.76388888888889,6.355555833333333,68.70833055555555,5.991666666666666,82.83611111111111,51.51944444444444,1011853,141.81944444444446,120.25277777777778,87.48333333333333,49.00833333333334,63.62777777777778,70.575,39.71388888888889,360,Grand Champion I,orange,38.983333333333334,45.28611111111111,5827,4357,1470,537,110,1330,930,400,1130,92.06,1029.8691,973,50,136,11,35,72.55,47.102777777777774,27.922223333333335,38.013888888888886,18.924999999999997,28.780555555555555,2,4,2,6,1285,66.666664,6,8,3,8,126,72.90555555555555,109.66666666666667,7.066666666666667,76.08055555555555,4.125,83.49445,36.41388888888889,1021630,151.575,131.05277222222222,91.98611666666666,41.24166666666667,65.76388888888889,61.76111111111111,35.06388888888889,False,0.0,EU
blue,38.0,43.08641975308642,2396,1878,518,160,0,503,355,148,379,91.880005,918.6529,884,21,47,4,13,79.0493827160494,35.98765432098765,23.123456790123456,55.35802469135803,20.895062962962964,27.925925925925927,1,1,1,2,518,20.0,5,3,3,0,51,77.17284197530864,104.67901234567903,16.09259259259259,79.74074074074075,3.4320990123456787,87.04938271604938,36.29012345679013,479224,153.17283950617283,126.41358641975309,91.73456790123457,47.339506172839506,67.01234567901234,74.09877160493828,41.76543209876543,162,Grand Champion I,orange,45.00617283950617,52.27160493827161,2423,1792,631,510,66,569,334,235,414,105.57,929.005,889,24,57,4,20,55.567903703703706,40.135804938271605,39.901234567901234,55.49382716049384,25.296296296296294,16.049382716049383,0,1,1,3,502,33.333332,3,5,0,3,55,84.01234567901234,116.46296296296295,6.672839506172839,71.4320987654321,3.067901419753086,75.09258888888888,35.46296111111111,483867,148.11111111111111,121.56172839506173,81.16049999999998,46.45678703703704,77.42592592592594,73.00617530864197,35.98765432098765,False,0.0,EU
blue,44.576158940397356,52.84105960264901,7556,5557,1999,1272,143,1301,659,642,1001,104.09,1040.843,996,68,165,8,49,68.99779249448123,33.73951434878587,40.67549889624724,53.43708388520972,21.079471302428253,27.075053863134656,2,3,2,6,1438,37.5,8,9,1,1,220,80.53200883002208,113.10596026490067,8.57615894039735,77.75717439293598,5.150110816777042,80.09050772626931,38.81898454746137,1363052,146.74834437086093,143.0728476821192,109.27152317880795,52.693158940397346,60.21412803532008,56.36644591611479,29.95584988962472,453,Champion III,orange,41.14569536423841,41.59823399558499,5813,4319,1494,1022,72,1140,424,716,588,98.82,800.74384,790,54,128,5,63,67.41721854304636,35.63796909492274,37.59161368653422,52.070640176600435,20.4083885209713,28.28476821192053,0,2,3,5,1090,22.222221,9,8,1,1,111,79.56070640176601,110.85430022075056,11.42384105960265,77.08830022075055,2.587196247240618,92.43708609271523,27.368653421633553,1299090,141.4150110375276,99.42384105960265,68.48565121412804,57.94922737306843,68.3002251655629,99.94260485651213,62.576158940397356,True,102.0,OCE
blue,31.48968105065666,40.990619136960596,6100,4312,1788,945,63,1058,545,513,781,94.6,744.2958,742,52,159,6,46,57.11444652908067,43.78611632270169,28.984990619136962,54.24953095684803,23.422139587242025,24.42776735459662,4,7,6,3,1702,63.636364,11,10,2,4,117,71.78424015009381,123.18761163227016,8.898686679174483,65.19324202626642,4.00375234521576,104.37335834896811,21.120076923076923,1381644,143.35272045028145,131.8986866791745,98.33958724202625,53.92494934333959,61.85177861163227,65.3733583489681,37.088180112570356,533,Champion I,orange,34.73170731707317,46.61913696060037,5341,3459,1882,912,93,843,405,438,726,94.86,651.68585,601,45,166,5,39,54.606003752345224,51.189493433395874,33.59662288930581,40.14821575984991,19.921200750469044,20.66791744840525,1,6,7,3,1350,60.0,10,11,4,2,188,72.45403377110694,129.74108818011257,6.926829268292684,61.50093808630395,5.163227016885553,113.46341463414633,12.249530956848032,1321713,150.08067542213882,136.92681988742962,102.6885478424015,48.08630393996248,62.848030018761726,61.24390243902439,32.628517823639775,True,106.0,OCE
blue,39.35260115606936,35.786127167630056,2009,1414,595,304,12,263,0,263,531,102.3,747.1179,704,17,53,0,23,67.4335260115607,37.76300578034682,21.00578034682081,60.95375722543353,11.138728323699421,30.502890173410407,1,4,0,3,839,44.444443,9,3,0,0,32,64.70520231213874,119.72832369942196,3.6647398843930636,75.81502890173411,3.786127167630058,97.5549132947977,36.94219421965318,471575,162.242774566474,114.65895953757226,79.3179190751445,36.9595387283237,67.72254335260115,84.54335838150288,52.16185260115607,173,Champion II,orange,33.0,53.774566473988436,2161,1713,448,147,5,299,194,105,167,104.1,803.64453,778,19,43,2,11,51.144506358381506,33.838150289017335,30.346820809248555,75.38728323699421,33.45086878612717,23.647398843930635,0,0,4,2,320,0.0,3,9,0,0,49,67.15028901734104,106.5028901734104,7.578034682080924,82.65317341040462,4.2601156069364166,93.47976878612717,36.09826416184971,482994,128.1676358381503,144.2601156069364,110.1329479768786,68.57225722543352,57.4335260115607,52.47976878612717,29.167630057803468,False,0.0,EU
blue,48.65797101449276,43.07826086956522,5600,4284,1316,934,119,1246,680,566,1126,93.03,1025.5157,1009,52,107,8,42,66.07535942028986,51.21739420289855,33.33623043478261,43.017391304347825,26.518840579710144,25.118840579710145,4,4,2,4,1275,36.363636,11,7,1,1,118,80.65217391304348,112.07246376811592,10.01159420289855,76.3623188405797,4.144927246376811,76.17101449275363,41.6231884057971,1052086,154.55652173913043,119.86666666666667,76.63768115942028,43.88695652173913,76.48115942028986,78.5768115942029,45.32753623188406,345,Grand Champion II,orange,31.284057971014494,48.768115942028984,4423,3152,1271,895,107,880,547,333,357,105.649994,809.97437,714,43,117,7,30,56.81449275362318,43.96811594202899,37.559420289855076,55.28695362318841,21.13913043478261,16.643478260869564,0,2,4,5,897,28.571428,7,11,1,1,129,76.00868985507246,110.76521739130433,14.031884057971014,73.5449304347826,3.779710144927536,94.31884637681159,28.01159420289855,974739,146.32463768115943,136.5768115942029,100.77101449275364,52.01738840579711,64.95072463768116,61.76231884057971,32.620289855072464,False,0.0,USW
blue,38.641160949868066,45.15831134564644,5585,4337,1248,605,153,1201,870,331,723,95.76,950.989,880,49,113,10,31,61.92612137203166,53.205804749340366,25.564643799472297,46.69129023746702,18.986807387862793,20.775725593667545,4,5,3,6,1529,45.454544,11,8,4,4,115,87.51715039577836,105.5778364116095,12.696569920844327,77.55936675461741,3.023746701846966,82.45910290237467,25.86015699208443,1057643,148.83376253298152,116.87335092348286,86.27440105540897,47.00263852242744,62.29023482849605,78.96042216358839,47.26912928759895,379,Grand Champion III,orange,36.49604221635884,44.07387862796834,4800,3505,1295,514,69,1095,523,572,672,103.53,817.32275,820,41,106,6,41,53.22427440633245,48.72559366754617,26.802110817941955,58.82321899736148,20.688654353562004,20.899736147757253,1,3,5,5,1057,37.5,8,11,4,4,103,76.54353562005277,107.74142480211081,8.646437994722957,79.7862796833773,3.213720316622691,88.03430079155672,31.601584168865436,1052980,143.6174142480211,129.13720316622693,98.65435356200527,52.56200263852243,60.007915567282325,67.04221635883904,37.517150395778366,False,0.0,EU
blue,37.36666666666667,56.238888888888894,4381,3096,1285,488,41,659,302,357,391,97.53,773.29956,728,36,115,4,32,51.275000000000006,45.94166666666666,38.894444444444446,52.87222222222222,30.758332222222222,16.075,2,2,4,3,885,40.0,5,7,0,1,97,83.65832777777779,120.61666666666669,7.725000277777777,70.05,4.016666388888889,93.79721666666667,20.936109722222223,982840,147.49444444444444,145.1277777777778,113.33055555555556,50.9,53.18055833333333,53.263888888888886,31.880556666666664,360,Champion I,orange,39.202777777777776,35.458333333333336,4052,3124,928,465,130,822,568,254,544,93.79,715.22705,716,36,82,7,23,65.34444166666667,41.53611111111111,35.00555666666666,50.08333055555556,17.697222222222223,28.76388888888889,3,4,2,3,1155,57.142857,7,5,1,0,42,75.40277777777777,112.13055,8.752777222222221,79.08611111111111,1.7722222222222221,105.58611111111111,18.977777777777778,947037,157.84444444444446,114.07777777777778,83.26388888888889,42.125,64.22222222222221,85.89167222222221,52.483333333333334,False,0.0,EU
blue,52.93750000000001,40.92857142857143,4449,3651,798,737,162,1306,1013,293,792,102.81,822.41675,791,44,73,12,26,64.33035714285714,37.93154761904762,31.845238095238095,60.363095238095234,30.175595238095237,27.294642857142854,1,3,0,3,889,37.5,8,3,4,1,63,82.05357142857143,106.27083333333334,8.827380952380953,84.25000595238095,2.7380952380952377,83.92261309523809,33.37202529761905,990630,145.25595238095238,109.94642261904761,80.41666666666666,54.089282738095235,61.82142857142857,89.40178571428571,57.110119047619044,336,Diamond I,orange,34.014880952380956,54.672619047619044,4352,3414,938,730,30,899,571,328,727,102.869995,804.48584,806,41,86,6,28,67.72619047619047,34.69940476190476,35.92857142857142,51.645833333333336,22.74404761904762,28.967261904761905,0,0,3,3,494,0.0,3,8,1,4,64,84.62202380952381,113.10119642857141,3.3095238095238093,79.79464880952382,3.258928571428571,88.23511904761907,23.351193452380954,939194,140.20536607142859,132.1220238095238,100.51189583333333,56.00297916666667,57.50297321428571,64.08333333333334,38.19047619047618,False,0.0,EU
blue,39.12250712250712,45.03988603988604,4153,3263,890,676,118,599,284,315,798,102.880005,747.0768,709,40,79,4,27,49.635327635327634,41.142450142450144,39.27920227920228,58.28490028490029,35.988603988603984,15.096865527065528,0,2,3,6,950,25.0,8,9,0,4,101,75.8005698005698,118.32478632478632,7.598290598290598,70.32478632478633,3.1623931623931623,99.79487179487178,20.65242307692308,940727,147.39886039886042,132.16524216524218,95.52706552706553,48.84615384615385,64.55270370370371,64.08262108262109,36.16809116809117,351,Champion I,orange,38.01139601139601,47.79487179487179,4687,3418,1269,1046,195,1015,620,395,643,103.100006,843.1372,775,44,115,8,35,60.64957264957265,45.69230769230769,33.566951566951566,55.40170655270656,29.786324786324787,18.615384615384617,1,3,2,4,992,33.333332,9,8,4,0,119,77.14245014245013,120.44444444444444,7.5754985754985755,72.02279202279203,3.7065527065527064,95.8005698005698,27.102565527065526,1002371,149.16239316239316,131.97150997150996,92.84900284900284,50.88319088319088,71.50997150997152,68.07122507122507,35.686608262108265,False,0.0,EU
blue,28.474074074074075,55.57037037037037,1816,1347,469,261,0,240,100,140,229,99.47,862.5029,754,16,42,1,13,66.93333333333334,53.2962962962963,30.874074074074077,39.67407407407408,16.066666666666666,35.98518518518518,0,0,3,1,191,0.0,0,5,0,1,31,64.07407407407408,113.02962962962964,15.2,69.51851851851852,2.4962962962962965,105.2962962962963,28.385185185185186,343578,126.74814074074075,140.31851851851854,98.6222222222222,71.00000444444444,61.54074074074074,57.42962962962963,37.585183703703706,135,Champion II,orange,39.31111111111111,34.837037037037035,1754,1381,373,243,52,278,159,119,137,107.42,833.0563,772,16,34,2,11,45.5185162962963,51.71851851851851,30.74074074074074,67.54074074074074,26.074074074074076,20.59259259259259,2,3,0,0,618,60.0,5,0,1,0,23,90.33333333333333,110.67407407407408,11.585184444444444,77.70370370370371,2.2666666666666666,82.84444444444445,26.770370370370372,394199,162.15555555555557,106.6963037037037,77.97036666666666,37.79259259259259,68.21481481481482,93.25185185185185,53.76296296296296,False,0.0,EU
blue,41.14670658682635,48.473053892215574,3720,2855,865,770,75,625,433,192,424,99.880005,691.6212,708,36,69,5,18,61.4880239520958,34.27544790419162,33.39221556886228,61.65269461077843,30.72754640718563,27.020958083832337,1,1,2,1,663,16.666666,6,4,1,2,28,68.68263473053892,105.06586227544909,12.508982035928144,80.19760479041916,1.6107784431137722,109.82934730538922,19.263473053892216,860391,150.03892215568862,125.88622754491017,93.96108383233532,47.73353293413174,60.814371257485035,71.88622754491017,42.99700598802396,334,Diamond III,orange,40.808383233532936,47.116766467065865,4427,3265,1162,635,133,819,472,347,442,99.95,823.0664,818,39,105,6,30,55.84730538922156,40.73952095808383,38.10479161676646,60.727544910179645,22.194610778443113,26.619760479041915,0,2,1,2,668,50.0,4,6,2,1,111,80.96406586826348,105.5688622754491,9.988023952095809,84.46407185628743,2.9640718562874255,95.05688622754491,24.0,964846,146.56586826347305,123.68562874251496,87.29940718562874,53.458080838323355,62.88623053892215,76.33832335329342,49.83233532934131,False,0.0,EU
blue,37.64108910891089,31.462871287128714,5787,4322,1465,511,28,1643,1104,539,488,94.69,928.1476,939,50,132,12,48,65.12623762376238,43.977722772277225,27.034653465346537,53.220299504950496,15.863861386138614,34.47029950495049,4,4,5,1,1084,40.0,10,8,1,0,212,79.2970297029703,98.50742574257426,12.00990099009901,88.70544554455446,5.361386138613861,88.87376237623764,31.04950495049505,1151466,143.57425742574256,108.45297524752475,71.48762376237624,55.646039603960396,75.50990099009901,90.76732673267325,52.222774752475246,404,Grand Champion I,orange,30.856435643564357,57.116336633663366,4429,3298,1131,924,138,760,564,196,518,99.95,710.34485,666,42,99,7,17,58.43811881188119,53.40346534653465,30.93069306930693,50.07178465346534,21.678217821782177,22.16089108910891,4,5,4,4,1417,62.5,8,10,0,1,90,62.282180693069314,118.31683168316832,9.740099009900991,70.81683168316832,2.584158663366337,116.33415841584159,20.25247524752475,1011034,153.51237623762378,152.64357673267327,111.2079207920792,45.35891089108911,62.38366336633664,46.225247524752476,25.27970297029703,True,15.0,EU
blue,42.220630372492835,44.39828080229226,5034,3519,1515,665,129,1252,660,592,555,95.03,903.79724,859,43,137,9,55,68.81948424068767,44.46131805157593,28.275071633237825,50.4326676217765,20.212034383954155,22.567333810888254,0,1,3,6,847,14.285714,7,10,5,1,132,83.36676217765043,106.84813753581662,9.12893982808023,83.08310028653295,3.9083091690544416,85.25787965616047,30.435530085959883,1015980,139.58739255014328,114.72779369627506,78.28367335243553,59.4727793696275,63.59885100286533,84.32951289398281,57.17765042979943,349,Grand Champion I,orange,41.4813753581662,49.759312320916905,4461,3253,1208,782,181,923,617,306,559,97.55,800.92163,794,41,106,8,26,55.78510028653295,38.61031518624642,37.52435243553009,54.96848137535817,31.30086103151862,13.79942693409742,2,3,1,4,1136,30.0,10,7,1,5,120,67.36103151862464,106.1948424068768,11.002865329512893,78.40974785100286,3.9598853868194848,105.05730659025787,23.191977077363894,919456,142.98854727793696,130.59025787965618,95.39541547277938,52.62464183381089,63.64183381088826,65.02005157593123,36.575929512893985,False,0.0,USE
blue,36.71951219512195,41.576219512195124,3721,2220,1501,217,0,632,162,470,653,72.86,727.255,761,26,130,2,40,87.09450609756098,51.77439024390244,26.728658536585364,21.83231707317073,9.719512195121952,38.676829268292686,2,2,5,2,765,28.571428,7,7,0,2,97,76.23171036585366,109.5640243902439,8.765243902439025,79.01219512195122,3.9359756097560976,92.7073231707317,28.399388414634146,911916,142.6707317073171,118.0396280487805,87.81706707317073,54.67073170731707,61.176829268292686,79.2987743902439,48.34755792682927,328,Champion II,orange,34.57926829268293,48.09451219512195,4130,3195,935,754,267,664,443,221,501,99.53,807.19244,783,40,83,7,20,65.66158536585365,42.65548780487804,38.923780487804876,46.90548780487805,20.54878048780488,31.420731707317074,1,5,2,1,1113,71.42857,7,7,2,0,77,76.42987804878048,107.6798780487805,8.61280487804878,83.34146341463415,2.826219512195122,98.36585365853658,24.838414634146343,897731,138.5487804878049,130.41768902439023,98.05182926829269,61.08841463414634,61.17378048780488,69.21951219512195,40.41158536585366,False,0.0,EU
blue,41.224137931034484,47.678160919540225,4886,3610,1276,1026,267,1292,939,353,595,103.3,878.4873,887,46,103,12,26,57.60632183908045,42.701149425287355,38.951149425287355,54.3706867816092,20.359195402298848,21.301724137931032,3,3,1,3,1207,21.428572,14,6,0,0,112,79.8103448275862,103.30459770114942,14.313217816091955,82.5201091954023,3.709770114942529,91.49999425287356,28.82183908045977,1011775,141.5948275862069,125.26436206896551,91.03735632183908,58.54310344827586,64.2155172413793,74.87068965517241,44.882183908045974,348,Champion II,orange,42.910919540229884,46.5948275862069,4163,2737,1426,642,170,1199,691,508,364,95.33,748.4942,712,35,124,9,44,64.13505747126436,51.48850574712643,41.38793103448276,39.68103448275862,16.54022988505747,17.47126436781609,0,1,3,7,1017,16.666666,6,14,0,0,94,77.33908045977012,111.73563218390802,7.382183620689656,81.01436781609196,3.077586206896552,91.13505747126436,31.658045977011497,1006575,144.433908045977,118.08333333333334,84.66954022988506,55.69827586206897,61.724137931034484,82.04885057471265,53.735632183908045,False,0.0,EU
blue,41.7201166180758,34.3731778425656,4431,3217,1214,903,120,1164,686,478,439,106.880005,801.2899,738,41,107,8,43,53.965014577259474,48.36734693877551,43.41691253644315,49.76967930029155,21.113702623906704,17.131195918367347,3,3,0,3,1033,50.0,6,4,0,2,142,88.21865889212827,114.65598250728863,5.2303206997084555,78.60349854227405,5.026239067055393,88.54227405247813,21.728862973760936,996021,155.60058309037902,109.65597667638485,72.54227405247813,42.889212827988345,74.04373177842565,88.8338192419825,51.903790087463555,343,Champion II,orange,44.731778425655975,61.35276967930029,5023,3907,1116,566,193,820,605,215,964,96.37,908.3456,886,45,99,8,18,72.90379008746356,45.309037900874635,38.74344023323615,39.10787172011661,17.31195335276968,28.20991253644315,0,0,3,1,464,0.0,4,6,2,0,91,89.4460641399417,117.03498542274053,8.7667638483965,74.40233527696792,2.606414285714286,83.69679883381924,27.06705539358601,1024874,129.41690962099125,142.60349854227405,110.21574344023324,70.79008746355684,54.22740524781341,57.60058309037901,35.76384839650146,False,0.0,JPN
blue,50.213213213213216,46.33933933933934,5322,3959,1363,1069,232,1564,987,577,1010,103.83,994.67334,973,50,125,12,52,61.31831831831832,42.747747747747745,36.249246246246244,53.92792492492493,18.0990990990991,25.276276276276278,0,0,3,5,792,0.0,11,9,5,0,107,79.12012012012013,118.92192192192192,9.282282282282281,71.54054054054055,3.318318318318318,87.18018018018017,33.450450450450454,984722,128.75075075075074,101.01801801801801,69.68168468468468,70.996990990991,62.86486486486487,98.72972972972973,67.1981951951952,333,Grand Champion II,orange,36.13513513513513,49.04504504504504,3807,2607,1200,501,47,760,452,308,585,84.08,711.5223,759,31,103,5,26,73.11712012012012,41.83483483483484,33.72072372372372,35.945945945945944,15.585585585585585,22.73273273273273,2,3,0,9,1403,33.333332,9,11,0,5,143,70.62762762762763,111.88888888888889,10.924924024024026,72.37237237237237,4.636636936936937,98.29429429429429,26.264267267267265,915869,154.84384384384384,131.48648048048048,99.93393393393393,40.34234234234234,65.75375075075075,63.6996996996997,29.4984972972973,False,0.0,EU
